,city,lat,lon,population
16398,Alegre,-20.7639,-41.5328,30768.0
16402,Estrêla,-29.5019,-51.9658,30619.0
16406,Guaíra,-24.08,-54.2558,30704.0
16410,Novo Cruzeiro,-17.4678,-41.875,30725.0
16413,Amagá,6.0383,-75.7028,30376.0
16423,Juquitiba,-23.9319,-47.0686,30642.0
16426,Rio Branco do Sul,-25.19,-49.3139,30650.0
16431,Barreirinha,-2.8025,-57.0686,30658.0
16432,Mercedes,-29.1796,-58.08,30649.0
16436,Victoria,-32.6167,-60.1667,30623.0
16453,Rio Preto da Eva,-2.6989,-59.7,30530.0
16467,Afonso Cláudio,-20.0739,-41.1239,30455.0
16477,Itaporanga d’Ajuda,-10.9978,-37.3108,30419.0
16482,Ypacaraí,-25.41,-57.28,30150.0
16492,Iguape,-24.7081,-47.5553,30390.0
16493,Huanta,-12.9397,-74.2475,30234.0
16503,Vinces,-1.55,-79.7333,30241.0
16512,Chimichagua,9.2578,-73.8133,30303.0
16542,Catolé do Rocha,-6.3439,-37.7469,30179.0
16545,Pinhão,-25.6958,-51.66,30208.0
16551,Candelária,-29.6689,-52.7889,30171.0
16563,Paraipaba,-3.4389,-39.1478,30041.0
16565,Planadas,3.1964,-75.6444,30117.0
16567,Tabio,4.9158,-74.0983,29731.0
16574,Barbosa,5.9331,-73.6147,29581.0
16585,São Luís de Montes Belos,-16.525,-50.3719,30034.0
16586,Soledade,-28.8178,-52.51,30044.0
16589,Villa Ángela,-27.5833,-60.7167,30051.0
16593,Irará,-12.05,-38.7669,29950.0
16594,Villa Regina,-39.1,-67.0667,30028.0
16599,Campo Alegre de Lourdes,-9.5158,-43.0108,29938.0
16604,Casma,-9.4742,-78.3106,30000.0
16607,Pitanga,-24.7569,-51.7608,29994.0
16619,Santana do Acaraú,-3.4608,-40.2119,29946.0
16623,Carinhanha,-14.305,-43.765,29955.0
16628,Paripiranga,-10.6878,-37.8619,29878.0
16630,Fresno,5.1536,-75.0369,29794.0
16637,Casa Branca,-21.7739,-47.0858,29877.0
16649,Villa Gesell,-37.2556,-56.9681,29593.0
16650,Mocajuba,-2.5839,-49.5069,29846.0
16653,Capim,-1.675,-47.775,29846.0
16658,Purificación,3.8567,-74.9325,29777.0
16670,Igarapava,-20.0383,-47.7469,29727.0
16673,Flandes,4.2844,-74.8142,29478.0
16676,Rancharia,-22.2289,-50.8928,29778.0
16682,Carmo do Paranaíba,-19.0008,-46.3158,29735.0
16692,Piraju,-23.1936,-49.3839,29664.0
16706,Matinhos,-25.8178,-48.5428,29428.0
16750,Nazaré,-13.035,-39.0139,29406.0
16775,Capim Grosso,-11.3808,-40.0128,29346.0
16780,Sopó,4.9081,-73.9403,29120.0
16788,Prainha,-1.8,-53.48,29349.0
16805,Capitán Bermúdez,-32.8167,-60.7167,29218.0
16812,Floresta,-8.6008,-38.5678,29285.0
16817,Moñitos,9.2461,-76.1286,29117.0
16822,Cañada de Gómez,-32.8167,-61.4,29205.0
16825,Viacha,-16.6333,-68.2833,29108.0
16827,Tabuleiro do Norte,-5.2481,-38.13,29204.0
16828,Prado,-17.3408,-39.2208,29218.0
16832,Aipe,3.2219,-75.2375,29177.0
16835,Cottica,3.8547,-54.2289,29210.0
16837,Santa Quitéria do Maranhão,-3.5158,-42.5469,29191.0
16843,Ituberá,-13.7319,-39.1489,29108.0
16845,La Concordia,0.0069,-79.3958,29003.0
16853,Braço do Norte,-28.275,-49.1658,29018.0
16855,Glória do Goitá,-7.9992,-35.2911,29019.0
16866,Laranjal Paulista,-23.051,-47.8373,29047.0
16869,Baixo Guandu,-19.5189,-41.0158,29081.0
16872,Rio Pardo de Minas,-15.61,-42.54,29099.0
16878,Mirandópolis,-21.1336,-51.1017,29043.0
16880,Itaperuçu,-25.121,-49.4926,29070.0
16881,Bagre,-1.9,-50.1639,29065.0
16883,La Dorada,0.3436,-76.9108,28982.0
16890,Tocache Nuevo,-8.1886,-76.5103,29029.0
16891,San Javier,-35.5924,-71.7353,29017.0
16893,Limoeiro de Anadia,-9.7414,-36.5033,28953.0
16900,Cajati,-24.7361,-48.1228,28962.0
16903,La Calera,4.7197,-73.97,28908.0
16909,Macau,-5.115,-36.6339,28954.0
16910,Rosa Zarate,0.3272,-79.4689,28928.0
16917,Jauja,-11.775,-75.5,27560.0
16920,Caicedonia,4.3347,-75.8281,28825.0
16922,Frederico Westphalen,-27.3589,-53.3939,28843.0
16925,Pucón,-39.2667,-71.9667,28923.0
16939,Itatiaia,-22.4914,-44.5592,28783.0
16953,Carapó,-22.6339,-54.8219,28867.0
16957,Goio-Erê,-24.185,-53.0278,28808.0
16962,Balzar,-1.36,-79.9,28794.0
16968,Santa Rita de Cássia,-11.0089,-44.5189,28822.0
16976,Pires do Rio,-17.3008,-48.28,28762.0
16978,Ibaiti,-23.8489,-50.1878,28751.0
16989,Hatonuevo,11.0672,-72.7631,28671.0
16990,Propriá,-10.2111,-36.8403,28451.0
16992,Naranjito,-2.1667,-79.4653,28546.0
16995,Alagoa Grande,-7.0822,-35.6,28646.0
17000,Extrema,-22.855,-46.3178,28599.0
17002,Passira,-7.995,-35.5808,28628.0
17003,Palotina,-24.2839,-53.84,28683.0
17008,Maracanã,-0.765,-47.45,28668.0
17016,Quijingue,-10.7528,-39.21,28655.0
17024,San Carlos,8.7944,-75.6994,28597.0
17030,Isnos,1.9289,-76.2158,28530.0
17035,Oeiras do Pará,-2.0028,-49.8539,28595.0
17041,Naranjal,-2.6736,-79.6183,28487.0
17048,Baradero,-33.8,-59.5167,28537.0
17056,Barão de Cocais,-19.9458,-43.4869,28442.0
17063,Arari,-3.4539,-44.78,28488.0
17066,Villa Allende,-31.2944,-64.2953,28374.0
17070,Imbituva,-25.23,-50.6044,28455.0
17074,Coyaima,3.7975,-75.1939,28443.0
17081,Conceição da Barra,-18.5928,-39.7319,28449.0
17082,Circasia,4.62,-75.6347,28162.0
17084,Bom Jesus,-4.42,-46.765,28459.0
17086,Serra Negra,-22.6119,-46.7008,28321.0
17091,Guararema,-23.415,-46.035,28344.0
17095,Luís Correia,-2.8789,-41.6669,28406.0
17100,Manaquiri,-3.4281,-60.4594,28413.0
17116,Bermejo,-22.7322,-64.3425,28285.0
17119,Pedras de Fogo,-7.4019,-35.1158,28286.0
17122,Pilar do Sul,-23.8128,-47.7158,28309.0
17123,Guamal,9.1442,-74.2236,28277.0
17125,Mollendo,-17.0167,-72.0167,28305.0
17126,Três Marias,-18.2058,-45.2419,28318.0
17153,Santa Cruz Cabrália,-16.2778,-39.025,28226.0
17182,Ipubi,-7.6519,-40.1489,28120.0
17185,Llallagua,-18.4231,-66.5856,28069.0
17198,Villazón,-22.091,-65.596,28045.0
17202,Bujaru,-1.515,-48.045,28016.0
17209,Gameleira,-8.5844,-35.3867,27912.0
17211,Anajás,-0.9869,-49.94,28012.0
17214,Timbiras,-4.255,-43.9408,27997.0
17218,Dois Irmãos,-29.58,-51.085,27572.0
17220,Careiro da Várzea,-3.2208,-59.8258,27981.0
17233,San Martín de los Andes,-40.1667,-71.35,27956.0
17240,Mateus Leme,-19.9858,-44.4278,27856.0
17243,Jaguarão,-32.5658,-53.3758,27931.0
17245,Sabaneta,8.7522,-69.9325,27850.0
17253,Valente,-11.4119,-39.4619,27906.0
17254,Santa Bárbara,-19.9589,-43.415,27876.0
17257,Guaçuí,-20.7758,-41.6789,27851.0
17261,Arraial do Cabo,-22.9658,-42.0278,27715.0
17263,Piraí,-22.6289,-43.8978,27838.0
17265,Pomerode,-26.7408,-49.1769,27759.0
17267,Carauari,-4.8828,-66.8958,27880.0
17281,Pau dos Ferros,-6.1108,-38.2089,27745.0
17287,Traipu,-9.9708,-37.0028,27798.0
17296,Iguaí,-14.7558,-40.0889,27787.0
17313,Limoeiro do Ajuru,-1.895,-49.3808,27760.0
17324,Boca da Mata,-9.6408,-36.22,27590.0
17338,Supía,5.4506,-75.6514,27489.0
17339,Argelia,2.2558,-77.2492,27670.0
17349,Padre Bernardo,-15.16,-48.2839,27671.0
17353,Ibotirama,-12.185,-43.2208,27655.0
17361,Itacaré,-14.2778,-38.9969,27619.0
17368,Campos Gerais,-21.235,-45.7589,27600.0
17374,Jarinu,-23.1014,-46.7283,27473.0
17386,Piracuruca,-3.9278,-41.7089,27553.0
17387,Lapão,-11.3828,-41.8319,27521.0
17391,Ciudad Bolívar,5.8494,-76.0203,27458.0
17392,Coromandel,-18.4728,-47.2,27547.0
17393,Miguel Calmon,-11.4289,-40.595,27536.0
17395,Lagoa Vermelha,-28.2089,-51.5258,27525.0
17397,Santa Rita do Passa Quatro,-21.71,-47.4778,27502.0
17403,Chillán Viejo,-36.6229,-72.1317,27359.0
17410,Marapanim,-0.7139,-47.6939,27471.0
17412,Lagoa Sêca,-7.1708,-35.8539,27247.0
17414,Tracuateua,-1.0719,-46.8969,27455.0
17415,Novo Oriente,-5.5339,-40.7739,27453.0
17428,Barcelos,-0.975,-62.9239,27433.0
17446,Porto Calvo,-9.045,-35.3978,27288.0
17450,Iúna,-20.3458,-41.5358,27328.0
17453,Santana do Paraíso,-19.3639,-42.5689,27265.0
17455,Ourilândia do Norte,-6.755,-51.0839,27359.0
17465,Castro Alves,-12.7658,-39.4278,27286.0
17470,Miranda,-20.2408,-56.3778,27316.0
17474,Teutônia,-29.4478,-51.8058,27272.0
17485,Conchal,-22.33,-47.1728,27132.0
17487,Santana,-12.9828,-44.0508,27260.0
17489,San Juan de Urabá,8.7611,-76.5286,27149.0
17503,Flores da Cunha,-29.0289,-51.1819,27126.0
17510,Tauramena,5.0167,-72.75,27178.0
17512,Mundo Novo,-11.8589,-40.4719,27165.0
17516,Porto da Folha,-9.9169,-37.2778,27146.0
17529,Mantena,-18.7819,-40.98,27111.0
17531,Joaçaba,-27.1778,-51.505,27020.0
17532,Ubatã,-14.2139,-39.5228,27051.0
17559,Laranjeiras,-10.8061,-37.1717,26902.0
17567,Pueblo Bello,10.4164,-73.5867,27007.0
17570,Buriti,-3.9419,-42.925,27013.0
17576,Marcos Juárez,-32.7,-62.1,27004.0
17585,Aripuanã,-10.1767,-59.4439,26983.0
17590,Ibimirim,-8.5408,-37.6903,26954.0
17592,Uyuni,-20.4627,-66.824,26958.0
17594,Puerto Colombia,10.9922,-74.9528,26595.0
17608,Miracema,-21.4119,-42.1969,26843.0
17611,Buritizeiro,-17.3508,-44.9619,26922.0
17619,Pacasmayo,-7.4003,-79.57,26125.0
17628,Cândido Sales,-15.505,-41.2389,26855.0
17630,Olindina,-11.3669,-38.3328,26817.0
17631,Ipixuna,-7.0508,-71.695,26860.0
17641,Fortul,6.7931,-71.7714,26798.0
17642,Solânea,-6.7778,-35.6969,26734.0
17649,Nepomuceno,-21.2358,-45.2358,26769.0
17653,Sombrio,-29.1039,-49.6289,26613.0
17654,Los Córdobas,8.8953,-76.3547,26705.0
17661,Codajás,-3.8369,-62.0569,26777.0
17667,Morales,2.7603,-76.6339,26707.0
17674,Piracaia,-23.0539,-46.3581,26688.0
17675,Jardim,-7.5819,-39.2978,26688.0
17682,Santo Antônio do Tauá,-1.1519,-48.1289,26674.0
17695,Nova Esperança,-23.1839,-52.205,26615.0
17703,Planalto,-14.67,-40.4708,26632.0
17706,Caetés,-8.7728,-36.6228,26577.0
17707,Melgaço,-1.8039,-50.7119,26652.0
17718,Mirassol d’Oeste,-15.675,-58.0958,26596.0
17721,San Benito Abad,8.9272,-75.0264,26595.0
17726,Cambuí,-22.6119,-46.0578,26488.0
17728,Pirapòzinho,-22.2753,-51.5,26594.0
17729,San Alberto,7.7592,-73.3931,26551.0
17734,Dois Córregos,-22.3661,-48.3803,26517.0
17741,La Unión,-40.2952,-73.0822,26517.0
17743,Redenção,-4.2258,-38.7308,26415.0
17746,Campos Sales,-7.0739,-40.3758,26506.0
17754,São João Nepomuceno,-21.54,-43.0108,26447.0
17757,São Bernardo,-3.3608,-42.4178,26476.0
17759,Água Azul do Norte,-6.7908,-50.4669,26497.0
17761,Tabira,-7.5908,-37.5394,26427.0
17776,Balboa,2.0406,-77.2164,26384.0
17783,Pati do Alferes,-22.4289,-43.4189,26359.0
17786,Caririaçu,-7.0419,-39.2839,26393.0
17790,Canarana,-11.685,-41.7689,26382.0
17806,Pensilvania,5.384,-75.1612,26342.0
17807,São João Batista,-27.2758,-48.8489,26260.0
17810,Ilha Solteira,-20.4272,-51.3436,26344.0
17845,Buesaco,1.3847,-77.1564,26229.0
17848,Itaíba,-8.9478,-37.4228,26256.0
17864,Paz de Ariporo,5.8811,-71.8917,26237.0
17870,Trindade,-7.7619,-40.2678,26116.0
17874,Conde,-11.8139,-37.6108,26194.0
17882,Humberto de Campos,-2.5978,-43.4608,26189.0
17889,Iaçu,-12.7669,-40.2119,26178.0
17890,Puerto Varas,-41.3178,-72.9827,26172.0
17892,Aracoiaba,-4.3708,-38.8139,26134.0
17897,Taquari,-29.8,-51.8597,26092.0
17901,Mahates,10.2322,-75.1911,26075.0
17903,Itapuranga,-15.5619,-49.9489,26125.0
17913,Queimadas,-10.9778,-39.6239,26083.0
17923,Itaí,-23.4178,-49.0906,26042.0
17927,Puerto Píritu,10.0667,-65.05,25981.0
17930,Cocal,-3.4708,-41.555,26036.0
17934,Coração de Jesus,-16.685,-44.365,26033.0
17948,Ponta de Pedras,-1.39,-48.8708,25999.0
17950,Santo Antônio do Monte,-20.0869,-45.2939,25975.0
17954,Istmina,5.1633,-76.6867,25981.0
17971,Santa Ana,9.3194,-74.5706,25938.0
17972,Dolores,-36.3132,-57.6792,25940.0
17974,San Vicente de Cañete,-13.0833,-76.4,25829.0
17981,Mimoso do Sul,-21.0639,-41.3658,25902.0
17991,San Martín,3.6969,-73.6986,25902.0
18000,São Joaquim de Bicas,-20.0489,-44.2739,25537.0
18009,Nova Soure,-11.2328,-38.4828,25854.0
18022,Triunfo,-29.9428,-51.7178,25793.0
18024,Nechí,8.0958,-74.775,25790.0
18028,Cláudio,-20.4428,-44.7658,25771.0
18030,Prata,-19.3069,-48.9239,25802.0
18034,Pereira Barreto,-20.6383,-51.1092,25767.0
18035,Batalha,-4.0239,-42.0778,25774.0
18039,São Miguel do Iguaçu,-25.3478,-54.2378,25769.0
18041,Firmat,-33.45,-61.4833,25757.0
18046,Santa Rosa de Viterbo,-21.4728,-47.3628,25666.0
18056,Xaxim,-26.9619,-52.535,25713.0
18061,Carahue,-38.7,-73.1667,25696.0
18062,Panelas,-8.6639,-36.0058,25645.0
18063,Pinillos,8.915,-74.4619,24923.0
18073,Igaci,-9.5369,-36.6339,25613.0
18079,Yolombó,6.5978,-75.0122,25647.0
18086,Boquim,-11.1469,-37.6208,25533.0
18089,Jardim,-21.48,-56.1378,25617.0
18093,Mata Grande,-9.1178,-37.7339,25589.0
18106,Independência,-5.3958,-40.3089,25573.0
18114,Penha,-26.7689,-48.6458,25141.0
18127,Solano,0.6983,-75.2539,25546.0
18139,São José do Norte,-32.015,-52.0419,25503.0
18145,Tanabi,-20.6258,-49.6489,25467.0
18151,Senador Pompeu,-5.5878,-39.3719,25456.0
18153,Sandoná,1.2847,-77.4711,25220.0
18154,Vistahermosa,3.1239,-73.7514,25461.0
18155,Tamboril,-4.8319,-40.3208,25451.0
18156,Sabanagrande,10.7903,-74.7556,24880.0
18157,San José,1.6967,-78.2453,25433.0
18164,La Unión,1.6053,-77.1297,25270.0
18169,Corrente,-10.4428,-45.1619,25407.0
18173,Bom Jardim,-22.1519,-42.4189,25333.0
18178,Areia Branca,-4.9558,-37.1369,25315.0
18182,Formosa do Rio Preto,-11.0478,-45.1928,25372.0
18188,Pitangui,-19.6828,-44.89,25311.0
18191,Chocontá,5.1467,-73.6825,25257.0
18194,Salamanca,-31.7667,-70.9667,25326.0
18203,Anajatuba,-3.2639,-44.62,25291.0
18207,Carlos Barbosa,-29.2978,-51.5039,25192.0
18221,Elói Mendes,-21.61,-45.565,25220.0
18223,Cajuru,-21.2753,-47.3042,25230.0
18230,Barra dos Coqueiros,-10.9089,-37.0389,24976.0
18236,Apiaí,-24.5097,-48.8428,25211.0
18254,Socorro,6.4603,-73.27,24895.0
18258,Otuzco,-7.9025,-78.5657,25134.0
18259,Reserva,-24.65,-50.8508,25172.0
18266,Icatu,-2.7758,-44.0658,25145.0
18268,Aimorés,-19.4958,-41.0639,25141.0
18286,São João da Ponte,-15.9289,-44.0078,25098.0
18289,Santo Tomás,-14.45,-72.082,25087.0
18290,Uauá,-9.8419,-39.4819,25087.0
18292,Matriz de Camarajibe,-9.1519,-35.5328,25012.0
18304,Piritiba,-11.73,-40.555,25027.0
18312,Iraquara,-12.2489,-41.6189,25006.0
18329,Valparaíso,-21.2278,-50.8678,24993.0
18334,Santa Gertrudes,-22.4569,-47.53,24737.0
18342,Piranhas,-9.6239,-37.7569,24950.0
18347,Taquaritinga do Norte,-7.9001,-36.0502,24903.0
18354,São João dos Patos,-6.495,-43.7019,24928.0
18365,Francisco Sá,-16.4102,-43.495,24912.0
18379,Araquari,-26.37,-48.7219,24810.0
18382,Campo Magro,-25.3689,-49.4508,24843.0
18390,Colón,-32.2241,-58.1419,24835.0
18393,Santa Rosa,10.4456,-75.3686,24694.0
18395,Anastácio,-20.4839,-55.8069,24852.0
18406,Pão de Açúcar,-9.7478,-37.4369,24792.0
18407,São Joaquim,-28.2939,-49.9319,24812.0
18409,Junqueiro,-9.925,-36.4758,24722.0
18411,Lincoln,-34.85,-61.5167,24798.0
18422,Brasiléia,-11.01,-68.7478,24765.0
18424,Villanueva,4.6087,-72.9288,24740.0
18432,Luzilândia,-3.4578,-42.37,24721.0
18434,Astorga,-23.2328,-51.6658,24698.0
18435,Aparecida do Taboado,-20.0869,-51.0939,24745.0
18436,Algeciras,2.5219,-75.3144,24708.0
18440,Marco,-3.1239,-40.1469,24703.0
18442,Extremoz,-5.7058,-35.3069,24569.0
18444,Ipameri,-17.7219,-48.16,24735.0
18446,Miguel Pereira,-22.4539,-43.4689,24642.0
18450,Jacaré,-18.9058,-40.0758,24678.0
18453,Canindé de São Francisco,-9.6419,-37.7878,24686.0
18454,São Geraldo do Araguaia,-6.4008,-48.555,24705.0
18455,Calamar,10.25,-74.9158,24573.0
18457,Igaraçu do Tietê,-22.5092,-48.5578,24451.0
18472,Itabaiana,-7.3289,-35.3328,24565.0
18474,Las Cabras,-34.3,-71.3167,24640.0
18476,Álvares Machado,-22.0789,-51.4719,24651.0
18482,Sanharó,-8.3608,-36.5658,24556.0
18485,Igreja Nova,-10.1253,-36.6619,24586.0
18488,Nossa Senhora das Dores,-10.4919,-37.1928,24580.0
18496,San Borja,-14.8167,-66.85,24610.0
18505,Aurora,-6.9428,-38.9678,24566.0
18506,Urbano Santos,-3.2078,-43.4039,24573.0
18513,Valdivia,7.1636,-75.4392,24538.0
18514,Canhotinho,-8.8819,-36.1908,24521.0
18518,Pirajuí,-21.9989,-49.4569,24546.0
18519,Bela Vista de Goiás,-16.9728,-48.9528,24554.0
18520,El Retorno,2.3306,-72.6278,24562.0
18521,Cedro,-6.6069,-39.0619,24527.0
18525,Condado,-7.5858,-35.1058,24282.0
18526,Itaporanga,-7.3039,-38.15,24499.0
18530,Encruzilhada do Sul,-30.5439,-52.5219,24534.0
18561,Tocopilla,-22.0941,-70.201,24460.0
18566,Tupanatinga,-8.7528,-37.34,24425.0
18588,Craíbas,-9.6178,-36.7678,24309.0
18590,Vila Rica,-10.0119,-51.1158,24392.0
18597,Joaquim Gomes,-9.1328,-35.7478,24280.0
18603,Puerto Guzmán,0.9636,-76.4086,24355.0
18609,La Montañita,1.4792,-75.4361,24323.0
18613,Capão do Leão,-31.7628,-52.4839,24298.0
18614,Nerópolis,-16.4058,-49.2189,24210.0
18616,Donmatías,6.4858,-75.3953,24201.0
18619,Novo Aripuanã,-5.1214,-60.3806,24315.0
18622,Saint-Laurent-du-Maroni,5.4976,-54.0325,24287.0
18623,Cogua,5.0619,-73.9794,24092.0
18624,Marsella,4.9367,-75.7392,24131.0
18631,Quipapá,-8.8278,-36.0119,24186.0
18643,Oiapoque,3.8428,-51.835,24263.0
18662,Ibirapitanga,-14.1639,-39.3739,24180.0
18665,Bela Vista,-22.1089,-56.5208,24223.0
18675,Baraúna,-5.08,-37.6169,24182.0
18680,Tupaciguara,-18.5928,-48.705,24188.0
18688,Angatuba,-23.4903,-48.4128,24161.0
18690,Guaiuba,-4.04,-38.6369,24091.0
18698,Pombos,-8.1492,-35.4011,24046.0
18701,Rioblanco,3.5292,-75.6447,24139.0
18705,São José da Laje,-9.01,-36.0578,24048.0
18707,Jequitinhonha,-16.4339,-41.0028,24131.0
18708,Ibicaraí,-14.865,-39.5878,24029.0
18716,Inhapim,-19.5489,-42.12,24079.0
18726,Itapissuma,-7.7764,-34.8919,23769.0
18731,Rio Tinto,-6.8028,-35.0808,24023.0
18736,São Miguel do Guaporé,-11.6936,-62.7114,24059.0
18747,Kourou,5.16,-52.6499,24029.0
18748,Ocara,-4.4908,-38.5969,24007.0
18749,Piracanjuba,-17.3028,-49.0178,24026.0
18763,Vila do Conde,-7.26,-34.9078,23975.0
18764,Macaparana,-7.555,-35.4528,23925.0
18770,Três Coroas,-29.5169,-50.7778,23848.0
18772,El Zulia,7.9325,-72.6025,23921.0
18776,Aldeias Altas,-4.6278,-43.4708,23952.0
18778,La Maná,-0.9417,-79.2347,23775.0
18781,Anchieta,-20.8056,-40.6444,23902.0
18785,São Gonçalo do Sapucaí,-21.8919,-45.595,23906.0
18786,Laje,-13.1819,-39.425,23904.0
18787,Cambará,-23.0458,-50.0739,23886.0
18790,Três Passos,-27.4558,-53.9319,23852.0
18793,Carás,-9.0483,-77.8108,23841.0
18809,Honda,5.2069,-74.7367,23830.0
18811,Monte Aprazível,-20.7728,-49.7139,23857.0
18812,Sacramento,-19.865,-47.44,23896.0
18832,Ibiapina,-3.9228,-40.8889,23808.0
18833,Pedra Azul,-16.005,-41.2969,23839.0
18842,Alexânia,-16.0819,-48.5069,23814.0
18847,Jucás,-6.525,-39.5278,23807.0
18858,San José,1.4739,-77.0808,23279.0
18860,Nísia Floresta,-6.0908,-35.2089,23784.0
18867,Três de Maio,-27.7728,-54.24,23726.0
18875,Belmonte,-15.8628,-38.8828,23759.0
18882,Maracás,-13.4408,-40.4308,23751.0
18887,Raul Soares,-20.1019,-42.4528,23711.0
18906,Santo Antônio do Içá,-3.1019,-67.94,23688.0
18909,Corinto,-18.3808,-44.4558,23668.0
18934,Coronel Suárez,-37.4667,-61.9333,23621.0
18941,Cupira,-8.6169,-35.95,23390.0
18945,Sobradinho,-9.455,-40.8228,23583.0
18954,Caculé,-14.5028,-42.2219,23545.0
18960,Canalete,8.79,-76.2411,23520.0
18961,Alcalá,4.6736,-75.7825,23195.0
18964,San Ignacio de Velasco,-16.3667,-60.95,23569.0
18968,São Sepé,-30.1608,-53.565,23555.0
18969,El Paso,9.6622,-73.7519,23534.0
18977,Brodósqui,-20.9908,-47.6589,23460.0
18981,Santo Tomás,10.7575,-74.7558,23188.0
18986,Ribas do Rio Pardo,-20.4428,-53.7589,23526.0
19000,Medeiros Neto,-17.3739,-40.2208,23478.0
19008,Belo Oriente,-19.22,-42.4839,23397.0
19015,Santa Helena,-24.86,-54.3328,23413.0
19016,Piraí do Sul,-24.5258,-49.9489,23424.0
19017,Brotas,-22.2839,-48.1269,23419.0
19023,Veinticinco de Mayo,-35.4167,-60.1667,23408.0
19026,Teorama,8.4353,-73.2864,23381.0
19031,Cordeirópolis,-22.4819,-47.4569,23234.0
19035,San Lorenzo de Esmeraldas,1.2864,-78.8353,23265.0
19037,Carandaí,-20.9539,-43.8058,23346.0
19040,Ortigueira,-24.2078,-50.9489,23380.0
19042,Tobatí,-25.26,-57.0814,23295.0
19046,Avellaneda,-29.1175,-59.6583,23341.0
19051,Palmeiras de Goiás,-16.805,-49.9258,23338.0
19071,Iguaba Grande,-22.8389,-42.2289,22851.0
19073,Alcobaça,-17.5189,-39.1958,23282.0
19081,Riachão das Neves,-11.7458,-44.91,23264.0
19086,Palmar de Varela,10.7389,-74.7547,23012.0
19087,Tambaú,-21.705,-47.2739,23214.0
19098,Bom Jesus dos Perdões,-23.135,-46.4653,23025.0
19102,Ibiá,-19.4778,-46.5389,23218.0
19107,Itaporã,-22.0789,-54.7889,23220.0
19111,Taquarituba,-23.5328,-49.2439,23163.0
19112,Coração de Maria,-12.2328,-38.75,23146.0
19114,Guaraí,-8.8339,-48.51,23200.0
19116,Areia,-6.9628,-35.6919,23110.0
19123,Puerto Concordia,2.6233,-72.7592,23131.0
19125,Assaré,-6.8739,-39.875,23126.0
19141,Tupiza,-21.4423,-65.719,23100.0
19152,Santa Maria do Pará,-1.3519,-47.5758,23026.0
19163,Achí,8.5692,-74.5561,23051.0
19165,Conceição das Alagoas,-19.915,-48.3878,23043.0
19167,Princesa Isabel,-7.7369,-37.9928,22995.0
19171,Curumaní,9.1997,-73.5425,23018.0
19174,Orobó,-7.745,-35.6019,22878.0
19180,Pirenópolis,-15.8519,-48.9589,23006.0
19188,Soure,-0.7169,-48.5228,23001.0
19197,Guadalupe,2.025,-75.7564,22867.0
19200,Luruaco,10.6083,-75.1417,22878.0
19201,Dabeiba,7.0014,-76.2611,22954.0
19210,Itaocara,-21.6789,-42.0819,22899.0
19223,Espera Feliz,-20.65,-41.9069,22856.0
19233,Nova Prata,-28.7839,-51.61,22830.0
19234,São Sebastião da Boa Vista,-1.7178,-49.5408,22904.0
19236,Mutuípe,-13.2289,-39.505,22833.0
19241,Buriti Bravo,-5.8369,-43.8339,22899.0
19242,Patacamaya,-17.2333,-67.9167,22858.0
19251,Veranópolis,-28.9358,-51.5489,22810.0
19254,Allen,-38.9772,-67.8272,22859.0
19255,Nazca,-14.831,-74.939,22859.0
19259,Catamayo,-3.9833,-79.35,22697.0
19265,Tunuyán,-33.5667,-69.0167,22834.0
19269,Ecoporanga,-18.3728,-40.8308,22835.0
19274,Cartagena,-33.55,-71.6,22738.0
19279,Itambacuri,-18.0364,-41.683,22809.0
19280,Chaves,-0.16,-49.9878,22821.0
19284,Cinco Saltos,-38.8167,-68.0667,22790.0
19287,Santa Fe de Antioquia,6.5564,-75.8275,22764.0
19288,Itaparica,-12.8878,-38.6789,22615.0
19294,Conceição da Feira,-12.5058,-38.9989,22656.0
19295,Cachoeira do Arari,-1.0108,-48.9628,22786.0
19296,Agrestina,-8.45,-35.95,22679.0
19302,Oliveira dos Brejinhos,-12.3169,-42.8958,22774.0
19307,Lagoa Grande,-8.9969,-40.2719,22760.0
19318,Iracemápolis,-22.5808,-47.5189,22557.0
19321,Bambuí,-20.0058,-45.9769,22734.0
19325,Dom Pedro,-5.0328,-44.4358,22681.0
19326,Buenavista,8.2233,-75.4817,22711.0
19327,Buritis,-15.6178,-46.4228,22737.0
19330,Pinheiral,-22.5128,-44.0008,22719.0
19333,Amalfi,6.9092,-75.0767,22714.0
19334,Alta Floresta D’Oeste,-11.9283,-61.995,22728.0
19336,Manzanares,5.2519,-75.1569,22623.0
19353,Teodoro Sampaio,-22.5328,-52.1678,22675.0
19366,Forquilhinha,-28.7469,-49.4719,22548.0
19381,Tocantinópolis,-6.3289,-47.4158,22619.0
19384,Bom Jesus,-9.0739,-44.3589,22629.0
19391,Umbaúba,-11.3828,-37.6578,22434.0
19395,Quaraí,-30.3878,-56.4508,22607.0
19403,Paraopeba,-19.2739,-44.4039,22563.0
19404,Sardinata,8.0836,-72.8003,22583.0
19405,Goianinha,-6.2669,-35.21,22481.0
19425,Wenceslau Guimarães,-13.6869,-39.4789,22530.0
19426,Caravelas,-17.7319,-39.2658,22548.0
19431,Cruz,-2.9178,-40.1719,22479.0
19433,Barra Velha,-26.6319,-48.685,22386.0
19439,Santo Antônio de Posse,-22.6058,-46.9189,22389.0
19443,Mutatá,7.2433,-76.4358,22505.0
